x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.81072598695755,0.527920126914978,0.7402598857879639,0.512470006942749,0.6835671067237854,0.4788786470890045,0.6351885199546814,0.4530138075351715,0.5997346043586731,0.4280564486980438,0.7647086381912231,0.4159053564071655,0.7031422853469849,0.39691948890686035,0.6447035670280457,0.4030594229698181,0.6065611839294434,0.4137815833091736,0.7960160374641418,0.4031071066856384,0.7816244959831238,0.34717512130737305,0.762102484703064,0.3082837164402008,0.7469640970230103,0.27662554383277893,0.8294062614440918,0.40410473942756653,0.8301814794540405,0.3466309905052185,0.8241570591926575,0.307656466960907,0.8185330629348755,0.27605724334716797,0.8588484525680542,0.4146987795829773,0.8812775611877441,0.36951348185539246,0.893079400062561,0.3384864032268524,0.9025166630744934,0.3107015788555145,Maaf
0.8150323629379272,0.5178293585777283,0.7443647384643555,0.4998445510864258,0.6900852918624878,0.46681535243988037,0.6400055885314941,0.44448041915893555,0.602489173412323,0.42070522904396057,0.7734745144844055,0.40288448333740234,0.7099752426147461,0.38483133912086487,0.651391327381134,0.3947947025299072,0.614595353603363,0.40833115577697754,0.8035576343536377,0.39123788475990295,0.7892067432403564,0.3348400890827179,0.7628450989723206,0.29470810294151306,0.7403848171234131,0.26397550106048584,0.8333969116210938,0.3929505944252014,0.8343807458877563,0.333530455827713,0.8238910436630249,0.2944149672985077,0.8152194023132324,0.2639233469963074,0.8571872711181641,0.4036097228527069,0.881783127784729,0.35779687762260437,0.8912250995635986,0.32608601450920105,0.8992292284965515,0.2985643148422241,Maaf
0.8189427256584167,0.5231934785842896,0.747775673866272,0.5048757791519165,0.6939991116523743,0.4700142741203308,0.6434376239776611,0.4473000168800354,0.6058065891265869,0.423065721988678,0.7733256220817566,0.4046489894390106,0.7113091349601746,0.38516831398010254,0.6531229615211487,0.39616379141807556,0.6147341132164001,0.4116416275501251,0.8001616597175598,0.39330050349235535,0.7792225480079651,0.33687904477119446,0.7514698505401611,0.299152135848999,0.7269582152366638,0.2708156108856201,0.8312473297119141,0.39419445395469666,0.8240992426872253,0.33492332696914673,0.8109220266342163,0.2963470220565796,0.7994890213012695,0.2656886875629425,0.8563919067382812,0.40375328063964844,0.8729783296585083,0.3575606942176819,0.8810734152793884,0.3270319104194641,0.8881528973579407,0.3000912070274353,Maaf
0.8043642640113831,0.5193336009979248,0.7369491457939148,0.5026671886444092,0.6835512518882751,0.4678739905357361,0.6313992738723755,0.44655534625053406,0.5925838351249695,0.42514052987098694,0.7594057321548462,0.40368029475212097,0.6966983079910278,0.3862276077270508,0.6396362781524658,0.3972993493080139,0.6026779413223267,0.4122435748577118,0.7849989533424377,0.3920351564884186,0.7640358805656433,0.3357599973678589,0.7365346550941467,0.29804015159606934,0.7129513621330261,0.26978665590286255,0.8145623207092285,0.3930850923061371,0.8084203600883484,0.33393314480781555,0.7957549691200256,0.29511451721191406,0.7851532101631165,0.26476967334747314,0.8383532166481018,0.4027547836303711,0.8566462397575378,0.355976402759552,0.8649911880493164,0.3246198296546936,0.8721882104873657,0.29733189940452576,Maaf
0.7961582541465759,0.5113273859024048,0.7334776520729065,0.4954320192337036,0.6801677942276001,0.46449291706085205,0.6282368302345276,0.44414979219436646,0.5910062789916992,0.42224007844924927,0.7573827505111694,0.4021152853965759,0.6911709308624268,0.38782408833503723,0.6324999928474426,0.3960406482219696,0.5960800051689148,0.4070080816745758,0.7820927500724792,0.3891405463218689,0.7601857781410217,0.33333685994148254,0.7343152165412903,0.2946081757545471,0.7147973775863647,0.26539182662963867,0.8107057213783264,0.3884774148464203,0.8132520318031311,0.3296988606452942,0.8112020492553711,0.2906957268714905,0.8097718954086304,0.25999176502227783,0.8336931467056274,0.39698269963264465,0.8601005673408508,0.3509674072265625,0.8752278089523315,0.32048940658569336,0.8887001276016235,0.294350266456604,Maaf
0.8037185668945312,0.5202584862709045,0.7316101789474487,0.5022737979888916,0.6788454055786133,0.47000885009765625,0.6282916069030762,0.44873976707458496,0.5888850688934326,0.42613524198532104,0.7566227316856384,0.4070618748664856,0.6915342211723328,0.39109566807746887,0.634748637676239,0.402042418718338,0.5989288687705994,0.41605445742607117,0.7836846113204956,0.3951002061367035,0.7612485885620117,0.3397780656814575,0.7333871126174927,0.30161839723587036,0.7095872759819031,0.2733147144317627,0.8131205439567566,0.39587196707725525,0.8110018968582153,0.3367382884025574,0.8034909963607788,0.29751360416412354,0.7969426512718201,0.26700419187545776,0.8356658220291138,0.4046960473060608,0.8570151925086975,0.35858428478240967,0.8651620149612427,0.3276832401752472,0.8720122575759888,0.30059120059013367,Maaf
0.8003714680671692,0.5166897773742676,0.7320645451545715,0.4994763135910034,0.6789961457252502,0.46722689270973206,0.6268946528434753,0.446992963552475,0.5870794653892517,0.42658570408821106,0.7536565065383911,0.4032578766345978,0.6869628429412842,0.38835325837135315,0.6283368468284607,0.39995917677879333,0.5920973420143127,0.41445472836494446,0.7795992493629456,0.3906918168067932,0.7588031888008118,0.3355276584625244,0.7286214828491211,0.29772457480430603,0.702949583530426,0.2702673077583313,0.8080361485481262,0.39043766260147095,0.8084502816200256,0.33145445585250854,0.7995550036430359,0.2926293611526489,0.7911928296089172,0.2629040777683258,0.8299070596694946,0.3990727365016937,0.8537442088127136,0.3528358042240143,0.8628503084182739,0.32211560010910034,0.8700070977210999,0.2959776818752289,Maaf
0.8059665560722351,0.516825795173645,0.7364450097084045,0.4992316961288452,0.6798058152198792,0.4674829840660095,0.6259810328483582,0.44733506441116333,0.5867334008216858,0.4251670837402344,0.7609255313873291,0.40599387884140015,0.6916511058807373,0.3923429548740387,0.631675660610199,0.3998708724975586,0.5925729274749756,0.40962401032447815,0.786673903465271,0.39326274394989014,0.7654091119766235,0.33724552392959595,0.7371298670768738,0.2979785203933716,0.7144677639007568,0.26928815245628357,0.8154930472373962,0.3926923871040344,0.8136417269706726,0.3332590162754059,0.8079343438148499,0.2937244474887848,0.8043360114097595,0.26347053050994873,0.8378812670707703,0.40016865730285645,0.8627239465713501,0.35365888476371765,0.8754479885101318,0.3221248686313629,0.8869770765304565,0.29455095529556274,Maaf
0.7906439900398254,0.509540319442749,0.7248470187187195,0.4928380846977234,0.6717424392700195,0.4596090614795685,0.6177245378494263,0.439250111579895,0.5755536556243896,0.4189499318599701,0.7498956322669983,0.3965187072753906,0.6803104877471924,0.38349851965904236,0.6190372705459595,0.3927437961101532,0.5806329250335693,0.4044380784034729,0.7750141024589539,0.38352757692337036,0.7525189518928528,0.32779574394226074,0.7206107974052429,0.28987380862236023,0.6948005557060242,0.26247894763946533,0.8023576140403748,0.3822842836380005,0.7991943359375,0.3221280872821808,0.7867326140403748,0.28266215324401855,0.7777002453804016,0.25249558687210083,0.82326740026474,0.39014148712158203,0.8474941253662109,0.3432379961013794,0.8576780557632446,0.3113742470741272,0.8662474155426025,0.28376635909080505,Maaf
0.7976840138435364,0.5140227675437927,0.7276068925857544,0.49475640058517456,0.6757363080978394,0.4613701403141022,0.6258304715156555,0.43972116708755493,0.5840295553207397,0.41985559463500977,0.7546148300170898,0.40186452865600586,0.6874939203262329,0.3870736062526703,0.6272516846656799,0.3964451253414154,0.5885553956031799,0.4090532064437866,0.7809768319129944,0.38885432481765747,0.7596562504768372,0.33255958557128906,0.7297675013542175,0.29435431957244873,0.7037754058837891,0.26618602871894836,0.809293806552887,0.3878045380115509,0.8071768283843994,0.32777416706085205,0.7941849827766418,0.2881923317909241,0.7825703024864197,0.2579060196876526,0.8314728736877441,0.39519965648651123,0.8570948839187622,0.3481239676475525,0.8674815893173218,0.316967248916626,0.8758957386016846,0.29031503200531006,Maaf
